"zone","acres","sqft","yearbuilt","bedrooms","bathrooms","halfbaths","multibuilding","style","saledate1","saleprice1","saledate2","saleprice2","saledate3","saleprice3","saledate4","saleprice4","saledate5","saleprice5"
"RM1",0.23,1512,1954,2,1,0,FALSE,"Cape Cod","2002",119200,"1998",0,"1997",0,"1997",0,"1992",0
"RM1",0.11,2954,1900,3,3,0,FALSE,"Cape Cod","2009",140000,"2008",0,"2007",209000,"2004",195000,"1984",0
"RM1",0.14,1722,1910,3,2,0,FALSE,"Cape Cod","2001",153000,"1998",0,"1994",96000,NA,NA,NA,NA
"RM1",0.04,0,NA,0,0,0,FALSE,"Vacant Land","2008",0,"2007",209000,"2004",195000,"1988",0,NA,NA
"RM1",0.23,1626,1927,2,1,0,FALSE,"Bungalow","2016",75500,"2016",0,"2010",0,"2009",0,"1987",0
"RM1",0.11,1658,1900,4,1,1,FALSE,"Colonial","2015",145000,"2009",149300,"2008",0,"1978",0,NA,NA
"RM1",0.11,1285,1940,3,2,0,FALSE,"Cape Cod","2010",166000,"2010",0,"2006",0,"2001",112000,"1995",70000
"RM1",0.11,1386,1940,3,2,0,FALSE,"Cape Cod","2008",240000,"2007",183500,"2005",0,"1974",27500,NA,NA
"RM1",0.11,2502,1900,4,3,0,FALSE,"2 Family","2003",197900,"2002",134000,"1997",77500,"1987",65000,NA,0
"RM1",0.14,720,1955,2,1,0,FALSE,"Ranch","2003",110000,"2003",0,"2001",0,"1995",0,NA,NA
"RM1",0.14,1705,1950,2,1,0,FALSE,"Bungalow","2006",233500,"2006",0,"1987",170000,NA,NA,NA,NA
"RM1",0.14,2630,1911,5,2,0,FALSE,"2 Family","2017",245000,"2001",115000,"1991",0,NA,NA,NA,NA
"RM1",0.14,1134,1920,2,1,0,FALSE,"Cape Cod","2011",135500,"2009",0,"1983",0,NA,NA,NA,NA
"RM1",0.11,2904,1900,4,2,0,FALSE,"2 Family","2007",143750,"2002",0,"1999",0,"1980",0,NA,NA
"RM1",0.23,2318,1900,4,2,0,FALSE,"2 Family","2014",0,"2014",0,"2014",0,"2014",82500,"2013",55000
"RM1",0.11,2340,1968,6,3,0,FALSE,"2 Family","2016",77500,"2016",19375,"2016",19375,"2016",9687,"2016",29062
"RM1",0.11,1232,2007,2,2,0,FALSE,"Raised Ranch","2015",175900,"2004",40000,"1999",0,"1998",0,"1986",0
"RM1",0.11,1728,1900,4,2,0,FALSE,"2 Family","2008",260000,"2004",190000,"1999",0,"1999",0,"1985",0
"RM1",0.11,1248,1975,3,2,1,FALSE,"Ranch","2016",125000,"2015",0,"2004",172000,"1986",0,NA,NA
"RM1",0.11,1080,1950,3,1,0,FALSE,"Bungalow","2011",78000,"2010",0,"2002",0,"2002",0,"1998",0
"RM1",0.28,2783,1920,6,3,0,FALSE,"3 Family","2015",147555,"2008",0,"2008",0,"2004",253000,"2004",253000
"RM1",0.12,1844,1900,4,2,0,FALSE,"2 Family","2006",210000,"2005",0,"1984",32000,NA,NA,NA,NA
"RM1",0.11,2380,1974,8,3,0,FALSE,"2 Family","2008",255000,"2001",100300,"2000",0,"1999",0,"1995",119000
"RM1",0,525,1980,1,1,0,FALSE,"Condominium","2006",410000,"2004",0,"2002",30000,"2002",0,"1988",76000
"RM1",0,525,1980,1,1,0,FALSE,"Condominium","2006",410000,"2004",0,"2004",20252,"2001",27000,"1998",16000
"RM1",0,525,1980,1,1,0,FALSE,"Condominium","2006",410000,"2004",0,"2001",0,"2001",0,"2001",27000
"RM1",0,525,1980,1,1,0,FALSE,"Condominium","2006",410000,"2004",0,"2001",0,"2001",0,"2001",27000
"RM1",0,525,1985,1,1,0,FALSE,"Condominium","2006",410000,"2004",0,"2001",27000,"1988",72000,NA,NA
"RM1",0,525,1985,1,1,0,FALSE,"Condominium","2006",410000,"2004",0,"2001",27000,"2001",29900,"1996",36050
"RM1",0,525,1985,1,1,0,FALSE,"Condominium","2006",410000,"2004",0,"2001",27000,"1995",24000,"1988",72000
"RM1",0.14,1092,1966,3,2,0,FALSE,"Ranch","2005",180000,"2005",0,"2000",0,NA,NA,NA,NA
"RM1",0.19,1300,1966,2,1,0,FALSE,"Ranch","2007",0,"2005",207500,"2005",0,"2004",0,"1987",0
"RM1",0.43,2244,1963,6,2,0,FALSE,"2 Family","2008",345000,"2003",192900,"1994",0,"1981",0,NA,NA
"RM1",0.14,2451,1962,6,4,0,FALSE,"2 Family","2012",178000,"2007",257000,"1987",0,NA,NA,NA,NA
"RM1",0.18,763,1900,2,1,0,FALSE,"Bungalow","2003",80000,"2000",0,"2000",0,"1999",0,"1979",29000
"RM1",0.23,1209,1930,3,1,0,FALSE,"Cape Cod","2003",125000,"2003",0,"2003",0,"2001",0,"1996",82000
"RM1",0.11,1478,1950,4,1,1,FALSE,"Cape Cod","2015",125000,"2013",85000,"2012",0,"2012",0,"2005",198000
"RM1",0.29,4256,1968,8,4,4,FALSE,"4 Family","2012",290000,"2012",0,"2010",275000,"2009",215000,"2008",0
"RM1",0.29,4256,1968,4,4,0,FALSE,"4 Family","2015",350000,"2009",234900,"2008",0,"2002",206000,"1995",145000
"RM1",0.11,672,1950,2,1,0,FALSE,"Ranch","1996",0,"1996",55000,"1991",0,NA,NA,NA,NA
"RM1",0.11,1034,1950,2,2,0,FALSE,"Duplex","2015",122000,"2008",124111,"2008",0,"2007",175095,"2005",195000
"RM1",0.11,1232,1999,3,2,0,FALSE,"Raised Ranch","2012",0,"2011",209999,"2002",155000,"2001",0,"1999",123000
"RM1",0.11,1463,1920,3,1,0,FALSE,"Cape Cod","2017",125000,"2006",125000,"1991",115000,NA,NA,NA,NA
"RM1",0.11,1511,1900,3,2,0,FALSE,"Colonial","2015",0,"1999",0,"1998",0,"1997",0,"1995",91500
"RM1",0.12,1263,1963,3,2,1,FALSE,"Cape Cod","2014",159900,"1962",0,NA,NA,NA,NA,NA,NA
"RM1",0.11,912,1938,2,1,0,FALSE,"Bungalow","2017",85000,"2008",106000,"1986",0,NA,NA,NA,NA
"RM1",0.08,0,NA,0,0,0,FALSE,"Vacant Land","1989",32500,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.05,1086,1956,4,2,0,FALSE,"Cape Cod","2004",0,"2003",153378,"1997",79000,"1990",129000,NA,NA
"RM1",0.11,1337,1900,2,1,1,FALSE,"Colonial","1993",113000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.23,1546,1962,3,1,0,FALSE,"Ranch","2007",205000,"1999",92700,"1998",0,"1994",0,NA,NA
"RM1",0.23,1388,1950,2,1,1,FALSE,"Cape Cod","1998",0,"1985",83000,NA,NA,NA,NA,NA,NA
"RM1",0.11,1152,1960,3,1,0,FALSE,"Cape Cod","2017",85000,"2007",0,"2006",0,"2005",0,"2005",0
"RM1",0.17,1120,1964,3,1,0,FALSE,"Ranch","1993",76000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.29,4292,1982,4,4,4,FALSE,"4 Family","2015",0,"2014",350000,"2009",195000,"2008",0,"2002",2e+05
"RM1",0.16,1285,1920,3,1,1,FALSE,"Cape Cod","2000",0,"1998",0,"1998",0,"1997",12000,NA,NA
"RM1",0.16,1626,1920,3,2,0,FALSE,"2 Family","2010",0,"2006",0,"2005",220000,"1991",72000,NA,NA
"RM1",0.21,962,1920,3,1,0,FALSE,"Bungalow","2016",116000,"2003",139500,NA,0,NA,NA,NA,NA
"RM1",0.23,1464,1920,3,1,0,FALSE,"Colonial","2006",0,"2002",128000,"1999",0,NA,NA,NA,NA
"RM1",0.21,3125,1900,6,3,0,FALSE,"3 Family","2011",0,"2004",0,"2002",0,"2000",0,"2000",110000
"RM1",0.21,1665,1949,3,1,1,FALSE,"Cape Cod","2002",155000,"1999",110000,"1988",154000,NA,NA,NA,NA
"RM1",0.21,960,1960,3,1,1,FALSE,"Ranch","2014",162500,"2004",60000,"2004",60000,NA,0,NA,NA
"RM1",0.21,1089,1930,2,1,1,FALSE,"Cape Cod","2010",125000,"2010",0,"2010",0,"2007",195000,"2007",0
"RM1",0.21,1156,1900,3,1,1,FALSE,"Colonial","2007",235000,"2005",155000,"2005",0,"2005",0,"1979",0
"RM1",0.21,1555,1920,4,1,1,FALSE,"Cape Cod","2003",140000,"2001",9750,"1994",0,NA,NA,NA,NA
"RM1",0.22,1561,1930,3,1,1,FALSE,"Cape Cod","1997",81000,"1996",0,"1996",0,"1992",0,NA,NA
"RM1",0.22,1679,1918,3,1,1,FALSE,"Cape Cod","1988",175000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.22,3254,1920,5,3,0,FALSE,"3 Family","2011",0,"2007",0,"2001",183000,"1986",171000,NA,NA
"RM1",0.22,1677,1920,3,2,0,FALSE,"2 Family","1990",130000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.23,2496,1920,4,2,0,FALSE,"2 Family","2010",249900,"2009",155000,NA,0,NA,NA,NA,NA
"RM1",0.23,1426,1920,4,1,1,FALSE,"Cape Cod","1989",125000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.13,1372,1915,3,1,0,FALSE,"Cape Cod","1986",80000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.14,2557,1900,4,2,0,FALSE,"Colonial","2005",295000,"1999",0,NA,NA,NA,NA,NA,NA
"RM1",0.14,1408,1936,3,1,1,FALSE,"Colonial","2014",187500,"2005",225000,"2004",196500,"1998",1e+05,"1994",0
"RM1",0.13,1216,2000,3,2,0,FALSE,"Raised Ranch","2012",210000,"2008",267450,"2001",149000,"2000",16500,"1994",0
"RM1",0.13,1170,1964,3,1,1,FALSE,"Ranch","2003",157000,"1991",20000,NA,NA,NA,NA,NA,NA
"RM1",0.15,954,1960,3,1,0,FALSE,"Ranch","2015",138000,"2015",0,"2003",155000,"1992",0,NA,NA
"RM1",0.14,1109,1936,2,1,1,FALSE,"Cape Cod","2012",115000,"2010",0,"1990",0,NA,NA,NA,NA
"RM1",0.14,1218,1945,3,1,0,FALSE,"Cape Cod","2017",140000,"2010",0,"1971",0,NA,NA,NA,NA
"RM1",0.14,1244,1945,2,1,1,FALSE,"Cape Cod","1994",82000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.21,1743,1890,3,1,0,FALSE,"Colonial","2001",25000,"1969",0,NA,NA,NA,NA,NA,NA
"RM1",0.13,984,1968,3,1,1,FALSE,"Ranch","2002",0,"1997",87000,"1985",0,NA,NA,NA,NA
"RM1",0.13,1649,1930,3,1,1,FALSE,"Cape Cod","2009",233000,"2003",170000,"2001",130000,"1994",0,NA,NA
"RM1",0.13,1652,1920,3,2,0,FALSE,"Cape Cod","2001",155000,"1994",120000,NA,NA,NA,NA,NA,NA
"RM1",0.13,1279,1925,2,1,1,FALSE,"Cape Cod","2006",207500,"2005",173000,"1999",0,NA,NA,NA,NA
"RM1",0.13,2028,1933,3,2,0,FALSE,"Cape Cod","1999",132000,"1996",132000,"1982",0,NA,NA,NA,NA
"RM1",0.13,0,NA,0,0,0,FALSE,"Vacant Land","1999",132000,"1996",0,"1982",0,NA,NA,NA,NA
"RM1",0.13,1736,1900,2,1,1,FALSE,"Colonial","2012",185000,"2002",0,"2001",0,"2001",0,"2001",0
"RM1",0.13,1528,1935,3,1,1,FALSE,"Cape Cod","1999",97500,"1998",0,"1997",0,NA,NA,NA,NA
"RM1",0.13,1663,1900,3,2,0,FALSE,"Cape Cod","1988",165000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.19,1770,1920,4,2,0,FALSE,"2 Family","2015",163900,"2014",99000,"2014",155000,"2006",0,"2004",160000
"RM1",0.19,1571,1950,3,1,1,FALSE,"Cape Cod","2002",150000,"1994",0,NA,NA,NA,NA,NA,NA
"RM1",0.09,1146,1917,3,1,0,FALSE,"Cape Cod","2015",110000,"2012",0,"2009",180000,"1992",0,NA,NA
"RM1",0.09,1590,1910,4,2,0,FALSE,"Colonial","2015",153000,"2013",0,"2013",85000,"2012",0,"2012",0
"RM1",0.13,2894,1920,4,2,0,FALSE,"2 Family","1999",1324,"1991",159900,NA,NA,NA,NA,NA,NA
"RM1",0.13,2018,1900,4,1,1,FALSE,"Colonial","2015",164000,"1996",80000,NA,NA,NA,NA,NA,NA
"RM1",0.09,864,1955,3,1,0,FALSE,"Ranch","2017",140000,"1983",25000,NA,NA,NA,NA,NA,NA
"RM1",0.09,2178,1900,2,2,0,FALSE,"2 Family","2015",0,"2006",0,"2004",225000,NA,0,NA,NA
"RM1",0.09,0,NA,0,0,0,FALSE,"Vacant Land","2015",0,"2006",0,"2004",225000,NA,NA,NA,NA
"RM1",0.1,1064,1968,3,1,0,FALSE,"Ranch","1984",32400,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.1,1171,1900,2,1,0,FALSE,"Cape Cod","2016",124000,"2009",79900,"1973",0,NA,NA,NA,NA
"RM1",0.15,1360,1920,3,1,1,FALSE,"Colonial","2011",135000,"2010",72000,"2010",0,"2010",132042,"2001",89000
"RM1",0.1,1078,1938,2,1,0,FALSE,"Cape Cod","2005",129000,"1964",0,NA,NA,NA,NA,NA,NA
"RM1",0.1,1650,1900,3,2,0,FALSE,"Bungalow","2015",155000,"2013",0,"2009",0,"2009",0,"2008",165000
"RM1",0.11,0,NA,0,0,0,FALSE,"Vacant Land","2014",9500,"2013",0,"2009",0,"2008",150000,"2000",0
"RM1",0.26,1152,1920,3,1,0,FALSE,"Bungalow","2002",115000,"1970",0,NA,NA,NA,NA,NA,NA
"RM1",0.16,1092,1968,3,1,0,FALSE,"Ranch","2017",144000,"2010",120000,"2010",0,"1969",0,NA,NA
"RM1",0.16,1176,1960,2,1,0,FALSE,"Ranch","2004",164000,"2000",0,"2000",0,NA,NA,NA,NA
"RM1",0.11,894,1968,3,1,0,FALSE,"Ranch","2016",115000,"2001",0,"2000",0,"1993",0,NA,NA
"RM1",0.22,2902,1958,4,3,0,FALSE,"2 Family","1998",0,"1998",0,"1998",0,"1987",219000,NA,NA
"RM1",0.17,880,1955,3,1,0,FALSE,"Ranch","2013",158000,"2003",132900,"1999",73000,"1998",0,"1988",120000
"RM1",0.28,1580,1950,4,1,1,FALSE,"Ranch","2011",0,"1986",130000,NA,NA,NA,NA,NA,NA
"RM1",0.11,1242,2001,3,1,0,FALSE,"Raised Ranch","2018",187500,"2002",139900,"2000",16500,"1994",0,NA,NA
"RM1",0.11,1256,2000,2,2,0,FALSE,"Raised Ranch","2012",175000,"2011",0,"2009",0,"2000",140000,"2000",0
"RM1",0.09,0,NA,0,0,0,FALSE,"Vacant Land","2012",0,"2012",5524,"2002",0,"1999",0,NA,NA
"RM1",0.15,1120,1968,3,2,0,FALSE,"Ranch","2003",155000,"1992",30000,NA,NA,NA,NA,NA,NA
"RM1",0.15,1080,1968,3,2,0,FALSE,"Ranch","1994",60000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.31,2720,1970,4,4,0,FALSE,"4 Family","2014",74255,"2010",0,"1972",0,NA,NA,NA,NA
"RM1",0.32,2262,1988,4,4,0,FALSE,"4 Family","2013",0,"2012",183000,"2011",0,"2009",0,"1991",181000
"RM1",0.27,1032,1920,3,2,0,FALSE,"Colonial","2013",22500,"2012",21000,"2005",0,NA,0,NA,NA
"RM1",0.48,6443,1968,0,0,0,FALSE,"Apt 1-7 st","2010",475000,"2006",530000,"1995",2e+05,"1988",93000,NA,NA
"RM1",0.16,0,NA,0,0,0,FALSE,"Vacant Land","2013",17500,"2007",0,"2007",0,"2007",60000,"2007",0
"RM1",0.15,1299,1880,2,1,0,FALSE,"Colonial","2017",0,"2017",159900,"2017",0,"2007",195000,"2007",0
"RM1",0.22,1162,1900,2,1,0,FALSE,"Cape Cod","2004",165000,"2001",89500,"1998",0,"1997",0,"1986",55000
"RM1",0.22,2310,1972,4,2,0,FALSE,"2 Family","1977",40500,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.1,883,1920,2,1,0,FALSE,"Cape Cod","2006",0,"2004",97000,"1999",0,"1998",0,"1998",0
"RM1",0.14,1312,1900,3,3,0,FALSE,"2 Family","2015",190000,"2004",235000,"2004",116000,"2003",90000,"2003",0
"RM1",0.15,1350,1900,3,1,0,FALSE,"Colonial","2018",0,"2017",0,"2017",52500,"1993",0,NA,NA
"RM1",0.15,1548,1880,3,1,1,FALSE,"Colonial","2014",135000,"2013",124000,"2013",0,"2013",0,"1962",0
"RM1",0.16,1636,1920,3,1,1,FALSE,"Colonial","2007",170000,"2007",0,"2000",102000,"1999",40000,"1999",0
"RM1",0.12,2136,1938,4,2,0,FALSE,"2 Family","2015",140000,"2007",0,"2007",240000,"2005",210000,"2004",0
"RM1",0.11,2016,1938,2,2,0,FALSE,"2 Family","2016",237500,"2015",53000,"1993",0,NA,NA,NA,NA
"RM1",0.11,1992,1950,5,2,0,FALSE,"Colonial","2006",194000,"1999",0,"1999",0,"1991",0,NA,NA
"RM1",0.11,1976,1968,3,3,1,FALSE,"2 Family","2012",0,"2005",0,"2004",230000,"2001",125000,"1990",0
"RM1",0.17,1932,1920,4,2,0,FALSE,"2 Family","2002",148000,"1982",0,NA,NA,NA,NA,NA,NA
"RM1",0.17,962,1920,1,1,0,FALSE,"Bungalow","2008",136500,"2008",0,"2006",0,"1998",0,"1998",0
"RM1",0.11,1241,2017,3,2,0,FALSE,"Cape Cod","2018",216000,"2016",17000,"2008",0,"2006",0,"2005",0
"RM1",0.11,2118,1975,4,3,0,FALSE,"2 Family","2016",236000,"2011",0,"1975",46900,NA,NA,NA,NA
"RM1",0.18,1700,1900,4,2,1,FALSE,"Colonial","2016",75800,"2014",0,"2007",0,"2005",209900,"1996",67500
"RM1",0.12,896,1968,2,1,0,FALSE,"Ranch","2003",0,"1988",59000,NA,NA,NA,NA,NA,NA
"RM1",0.13,1371,1920,3,1,1,FALSE,"Cape Cod","2013",142500,"1974",0,NA,NA,NA,NA,NA,NA
"RM1",0.11,1454,1920,3,1,0,FALSE,"Cape Cod","2016",155000,"2002",122500,"2002",0,"1988",126000,NA,NA
"RM1",0.12,1056,1926,2,1,0,FALSE,"Bungalow","2015",140000,"2008",55750,"2008",0,"2008",55750,"2008",0
"RM1",0.12,1426,1928,3,2,0,FALSE,"Cape Cod","2003",116500,"1997",59860,"1997",0,"1986",0,NA,NA
"RM1",0.14,1248,1928,4,2,0,FALSE,"Bungalow","2014",120500,"2010",0,"2010",0,"1997",0,"1997",0
"RM1",0.13,1893,1900,4,1,1,FALSE,"Cape Cod","2014",0,"2013",0,"2011",0,"2011",94000,"2010",213369
"RM1",0.23,1052,2002,3,2,0,FALSE,"Raised Ranch","2002",157500,"2002",25000,"1993",10000,NA,NA,NA,NA
"RM1",0.34,1167,1968,3,2,0,FALSE,"Ranch","2017",155000,"2016",0,"2007",0,"2007",0,"1997",89000
"RM1",0.19,1008,1964,3,1,1,FALSE,"Ranch","2007",216500,"2006",150000,"2002",126000,"2001",0,NA,0
"RM1",0.4,3520,1920,6,3,0,FALSE,"3 Family","2014",205000,"2013",0,"2013",0,"1993",0,NA,NA
"RM1",0.22,1125,1950,4,1,0,FALSE,"Cape Cod","2012",129900,"2011",82000,"1979",29900,NA,NA,NA,NA
"RM1",0.18,1170,1946,4,1,0,FALSE,"Cape Cod","2015",145000,"2000",80000,"1996",0,"1995",0,"1995",0
"RM1",0.27,0,NA,0,0,0,FALSE,"Vacant Land","1998",0,"1995",0,"1988",60000,NA,NA,NA,NA
"RM1",0.04,0,NA,0,0,0,FALSE,"Vacant Land","1998",0,"1995",0,"1988",60000,NA,NA,NA,NA
"RM1",0.2,2876,1920,5,3,0,FALSE,"3 Family","2007",0,"2003",235000,"1999",90500,"1999",0,"1999",0
"RM1",0.12,3169,1920,6,3,0,FALSE,"3 Family","1986",87000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.17,1449,1900,2,2,0,FALSE,"Colonial","2018",138600,"2017",0,"2006",279900,"2000",80000,"1987",0
"RM1",0.16,1470,1910,3,2,0,FALSE,"Colonial","2015",177000,"2014",20000,"1978",26500,NA,NA,NA,NA
"RM1",0.2,1635,1901,4,2,0,FALSE,"2 Family","2009",263500,"2007",0,"2005",215500,"1999",58000,"1998",45000
"RM1",0.2,1903,1920,2,1,0,FALSE,"Cape Cod","2002",87000,"2001",0,"2001",69900,"1997",0,NA,NA
"RM1",0.2,2821,1900,4,2,0,FALSE,"2 Family","2015",120000,"2014",0,"2014",0,"2014",0,"2005",257000
"RM1",0.2,1392,1900,3,1,1,FALSE,"Colonial","2016",0,"2013",0,"2008",185000,"1995",0,"1992",0
"RM1",0.2,1336,1900,6,3,1,TRUE,"Colonial","2015",65000,"2012",0,"2009",0,"1987",0,NA,NA
"RM1",0.2,1829,1928,3,2,0,FALSE,"Colonial","1999",99000,"1999",0,"1994",0,"1991",0,NA,NA
"RM1",0.19,2995,1912,4,2,0,FALSE,"2 Family","2014",195000,"2012",168000,"2012",0,"2012",0,"2012",0
"RM1",0.18,3131,1900,6,3,0,FALSE,"3 Family","2011",225000,"2002",0,"1991",0,NA,NA,NA,NA
"RM1",0.23,3294,1900,4,3,0,FALSE,"3 Family","2006",225000,"2003",2e+05,"1995",0,"1982",0,NA,NA
"RM1",0.17,3294,1900,6,3,0,FALSE,"3 Family","2001",141000,"2000",0,NA,NA,NA,NA,NA,NA
"RM1",0.18,1384,1920,3,1,1,FALSE,"Cape Cod","2002",96000,"2000",0,"1995",0,NA,NA,NA,NA
"RM1",0.2,2376,1900,4,2,0,FALSE,"2 Family","2000",75000,"1998",0,"1997",0,"1992",114000,NA,NA
"RM1",0.19,1856,1920,4,3,0,FALSE,"3 Family","2006",294000,"2002",130000,"1967",0,NA,NA,NA,NA
"RM1",0.19,2953,1900,5,2,0,FALSE,"2 Family","1999",108000,"1999",0,"1987",0,NA,NA,NA,NA
"RM1",0.19,2422,1900,4,2,0,FALSE,"2 Family","2011",0,"2010",105000,"2010",0,"2003",0,"2002",126000
"RM1",0.23,3249,1900,7,3,0,FALSE,"3 Family","2011",161000,"2004",282000,"2002",149500,"1998",120250,"1995",60000
"RM1",0.23,2491,1900,4,2,0,FALSE,"2 Family","2014",121000,"2013",0,"2013",0,"1999",72000,"1999",0
"RM1",0.17,2126,1900,4,2,0,FALSE,"2 Family","2018",140895,"2016",0,"2006",0,"2004",210000,"1999",0
"RM1",0.17,1067,1900,3,1,0,FALSE,"Cape Cod","2004",125000,"1977",28900,NA,NA,NA,NA,NA,NA
"RM1",0.18,2279,1900,4,2,0,FALSE,"2 Family","2004",0,"2003",0,"2000",0,"2000",120000,"1986",130000
"RM1",0.21,2684,1900,4,2,0,FALSE,"Colonial","2004",0,"1999",77000,"1996",0,"1996",0,NA,NA
"RM1",0.2,1590,1910,2,1,1,FALSE,"Bungalow","2014",0,"2002",138900,NA,0,NA,NA,NA,NA
"RM1",0.15,1404,1940,3,1,0,FALSE,"Cape Cod","2002",175000,"1998",0,"1998",19000,"1998",1e+05,"1990",0
"RM1",0.15,1176,1939,3,1,1,FALSE,"Cape Cod","2014",162000,"2013",0,"2013",145000,"2013",0,"1977",0
"RM1",0.13,1344,1960,3,2,0,FALSE,"Cape Cod","2003",179900,"1984",0,NA,NA,NA,NA,NA,NA
"RM1",0.13,2016,1900,4,2,0,FALSE,"2 Family","1977",43000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.13,2731,1900,5,3,0,FALSE,"2 Family","2012",120000,"2003",190000,"2002",0,"1989",0,NA,NA
"RM1",0.13,2894,1900,6,4,0,FALSE,"3 Family","2002",175000,"1998",103500,"1982",0,NA,NA,NA,NA
"RM1",0.13,2755,1900,5,3,0,FALSE,"3 Family","2003",0,"2000",84000,NA,NA,NA,NA,NA,NA
"RM1",0.13,1139,1900,3,1,0,FALSE,"Colonial","2008",0,"2006",168000,"1998",59900,"1998",0,"1986",104000
"RM1",0.13,1182,1900,3,1,0,FALSE,"Bungalow","2017",143000,"2012",110000,"2011",0,"2006",190000,"2006",125000
"RM1",0.21,1506,1900,4,2,0,FALSE,"2 Family","2008",77000,"2007",0,"1998",83900,"1983",0,NA,NA
"RM1",0.13,2196,1980,6,2,0,FALSE,"Duplex","2012",130000,"2004",225000,"2000",85000,"1980",0,NA,NA
"RM1",0.09,1336,1900,3,1,0,FALSE,"Colonial","2017",0,"2011",0,"2009",105000,"2009",0,"2008",0
"RM1",0.12,3422,1900,6,2,0,FALSE,"2 Family","2004",195000,"2003",0,"2002",140000,"2002",0,"1994",107000
"RM1",0.13,2581,1900,4,3,0,FALSE,"3 Family","2004",177000,"2002",29250,"2001",0,"1986",0,NA,NA
"RM1",0.13,3023,1900,8,3,0,FALSE,"3 Family","2003",0,"1974",32000,NA,NA,NA,NA,NA,NA
"RM1",0.11,3112,1900,6,3,0,FALSE,"3 Family","2009",111000,"2008",0,"2004",240000,"2001",105000,"1996",0
"RM1",0.22,2016,1900,4,3,0,FALSE,"3 Family","2016",0,"2014",0,"2014",0,"2014",80325,"2014",0
"RM1",0.1,1642,1930,5,2,0,FALSE,"2 Family","2016",0,"2015",70000,"2012",0,"1988",0,NA,NA
"RM1",0.13,1832,1936,2,1,0,FALSE,"Cape Cod","2012",0,"2010",74500,"2009",0,"2002",79000,"2000",50000
"RM1",0.12,1920,1900,6,2,0,FALSE,"2 Family","1999",75000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.1,2756,1900,5,3,0,FALSE,"3 Family","2000",130000,"2000",130000,"1999",0,"1997",125000,"1995",66000
"RM1",0.13,0,NA,0,0,0,FALSE,"Vacant Land","2001",0,"1996",15000,NA,NA,NA,NA,NA,NA
"RM1",0.11,2592,1900,5,2,0,FALSE,"2 Family","2012",239900,"2011",0,"2011",86100,"2011",0,"1997",55900
"RM1",0.02,0,NA,0,0,0,FALSE,"Vacant Land","2012",0,"2011",0,"2011",86100,"2011",0,"1997",0
"RM1",0.11,3150,1900,9,3,0,FALSE,"3 Family","2011",95000,"2010",0,"2002",155000,"1998",0,"1998",0
"RM1",0.11,2480,1900,6,4,0,FALSE,"2 Family","2016",2e+05,"2002",95800,"2002",0,"2002",0,"1996",0
"RM1",0.13,1308,1923,2,1,0,FALSE,"Bungalow","2003",144226,"2002",113000,"1971",0,NA,NA,NA,NA
"RM1",0.13,2628,1920,4,2,0,FALSE,"2 Family","2003",165000,"2001",0,"1999",130000,"1998",0,"1996",0
"RM1",0.19,2112,1964,4,2,1,FALSE,"2 Family","2007",270000,"2005",250000,"2005",0,"1968",0,NA,NA
"RM1",0.12,3037,1900,6,3,0,FALSE,"3 Family","1993",90000,NA,NA,NA,NA,NA,NA,NA,NA
"RM1",0.13,1118,1920,3,1,0,FALSE,"Bungalow","2006",170000,"2005",0,"1996",0,"1984",0,NA,NA
"RM1",0.13,704,1920,2,1,0,FALSE,"Bungalow","2012",0,"2012",0,"2006",140000,"1982",0,NA,NA
"RM1",0.13,2048,1920,5,2,0,FALSE,"2 Family","2017",80000,"2010",0,"1985",92000,NA,NA,NA,NA
"RM1",0.11,1152,1920,2,1,1,FALSE,"Cape Cod","2010",0,"2004",0,"1995",0,"1995",25000,"1990",0
"RM1",0.13,864,1955,2,1,0,FALSE,"Ranch","2014",70000,"1985",0,NA,NA,NA,NA,NA,NA
"RM1",0.13,1482,1900,3,1,1,FALSE,"Colonial","2009",185000,"2006",0,"1978",30000,NA,NA,NA,NA
"RM1",0.13,2547,1900,3,2,0,FALSE,"2 Family","2012",145000,"1998",0,"1984",0,NA,NA,NA,NA
"RM1",0.13,1923,1910,4,3,0,FALSE,"2 Family","2016",265000,"2014",78000,"2014",0,"2005",195000,"2005",0
"RM1",0.13,2273,1900,4,2,1,FALSE,"2 Family","2011",0,"2010",128000,"2010",0,"1995",79000,"1989",0
